Source,Target,weight,prediction
brienne-of-tarth,catelyn-stark,36.0,2
brienne-of-tarth,catelyn-stark,7.0,0
brienne-of-tarth,catelyn-stark,10.0,0
brienne-of-tarth,cersei-lannister,5.0,0
brienne-of-tarth,cersei-lannister,3.0,0
brienne-of-tarth,clarence-crabb,4.0,0
brienne-of-tarth,cleos-frey,12.0,0
brienne-of-tarth,creighton-longbough,8.0,0
brienne-of-tarth,dick-crabb,21.0,2
brienne-of-tarth,dontos-hollard,7.0,0
brienne-of-tarth,edmure-tully,3.0,0
brienne-of-tarth,elder-brother,4.0,0
brienne-of-tarth,elmar-frey,6.0,0
brienne-of-tarth,emmon-cuy,8.0,0
brienne-of-tarth,gendry,6.0,0
brienne-of-tarth,hyle-hunt,17.0,0
brienne-of-tarth,illifer,8.0,0
brienne-of-tarth,jaime-lannister,3.0,0
brienne-of-tarth,jaime-lannister,87.0,1
brienne-of-tarth,jaime-lannister,18.0,0
brienne-of-tarth,jaime-lannister,3.0,0
brienne-of-tarth,jeyne-heddle,4.0,0
brienne-of-tarth,joffrey-baratheon,4.0,0
brienne-of-tarth,loras-tyrell,6.0,0
brienne-of-tarth,lysa-arryn,3.0,0
brienne-of-tarth,meribald,17.0,0
brienne-of-tarth,narbert,6.0,0
brienne-of-tarth,podrick-payne,36.0,2
brienne-of-tarth,pyg,4.0,0
brienne-of-tarth,qyburn,3.0,0
brienne-of-tarth,randyll-tarly,8.0,0
brienne-of-tarth,renly-baratheon,28.0,2
brienne-of-tarth,renly-baratheon,9.0,0
brienne-of-tarth,robar-royce,3.0,0
brienne-of-tarth,robb-stark,5.0,0
brienne-of-tarth,robert-baratheon,3.0,0
brienne-of-tarth,roose-bolton,11.0,0
brienne-of-tarth,sandor-clegane,12.0,0
brienne-of-tarth,sansa-stark,5.0,0
brienne-of-tarth,sansa-stark,19.0,2
brienne-of-tarth,selwyn-tarth,4.0,0
brienne-of-tarth,shagwell,9.0,0
brienne-of-tarth,stannis-baratheon,5.0,0
brienne-of-tarth,timeon,5.0,0
brienne-of-tarth,tommen-baratheon,3.0,0
brienne-of-tarth,tyrion-lannister,4.0,0
brienne-of-tarth,tyrion-lannister,3.0,0
brienne-of-tarth,tywin-lannister,3.0,0
brienne-of-tarth,vargo-hoat,4.0,0
brienne-of-tarth,vyman,3.0,0
brienne-of-tarth,walton,3.0,0
brienne-of-tarth,willow-heddle,5.0,0
draqaz,miklaz,3.0,0
manfrey-martell,ricasso,4.0,0
